Longitude    Jan_LatNH     Jan_LatSH    Feb_LatNH     Feb_LatSH     Mar_LatNH     Mar_LatSH    Apr_LatNH     Apr_LatSH     May_LatNH     May_LatSH    Jun_LatNH     Jun_LatSH    Jul_LatNH     Jul_LatSH     Aug_LatNH     Aug_LatSH    Sep_LatNH     Sep_LatSH     Oct_LatNH     Oct_LatSH    Nov_LatNH     Nov_LatSH    Dec_LatNH     Dec_LatSH
-177.20 	57.2136 	-62.8227 	56.3167 	-66.6000 	56.1325 	-65.4797 	55.6400 	-63.8675 	56.3143 	-62.6250 	59.2864 	-61.7196 	65.5725 	-60.1156 	64.6792 	-59.9046 	63.6846 	-59.7975 	63.1250 	-59.9833 	61.0688 	-61.1250 	57.9696 	-62.8750 
-177.10 	57.1864 	-62.8318 	56.2833 	-66.5727 	56.1146 	-65.4859 	55.6233 	-63.8750 	56.3000 	-62.6250 	59.3136 	-61.7125 	65.5425 	-60.1278 	64.6625 	-59.8955 	63.7077 	-59.7675 	63.1250 	-59.9500 	61.0604 	-61.1250 	57.9625 	-62.8750 
-177.00 	57.1591 	-62.8409 	56.2500 	-66.5455 	56.0729 	-65.4922 	55.6167 	-63.8750 	56.2857 	-62.6250 	59.3409 	-61.7054 	65.5125 	-60.1389 	64.6458 	-59.8864 	63.7308 	-59.7375 	63.1250 	-59.9167 	61.0521 	-61.1250 	57.9554 	-62.8750 
-176.90 	57.1318 	-62.8500 	56.2167 	-66.5182 	56.0313 	-65.4984 	55.6100 	-63.8750 	56.2714 	-62.6250 	59.3682 	-61.6982 	65.4825 	-60.1500 	64.6292 	-59.8773 	63.7539 	-59.7075 	63.1250 	-59.8833 	61.0438 	-61.1250 	57.9482 	-62.8750 
-176.80 	57.0917 	-62.8591 	56.1833 	-66.4909 	55.9896 	-65.5047 	55.6033 	-63.8614 	56.2571 	-62.6250 	59.3477 	-61.6911 	65.4525 	-60.1611 	64.5938 	-59.8750 	63.7769 	-59.6775 	63.1250 	-59.8609 	61.0354 	-61.1250 	57.9411 	-62.8650 
-176.70 	57.0472 	-62.8682 	56.1500 	-66.4636 	55.9479 	-65.5109 	55.5967 	-63.8432 	56.2429 	-62.6250 	59.3114 	-61.6839 	65.4225 	-60.1722 	64.5521 	-59.8750 	63.8000 	-59.6475 	63.1250 	-59.8422 	61.0271 	-61.1250 	57.9339 	-62.8517 
-176.60 	57.0028 	-62.8773 	56.1167 	-66.4364 	55.9063 	-65.5172 	55.5900 	-63.8250 	56.2286 	-62.6250 	59.2750 	-61.6768 	65.3925 	-60.1833 	64.5104 	-59.8750 	63.8231 	-59.6266 	63.1250 	-59.8234 	61.0188 	-61.1250 	57.9268 	-62.8383 
-176.50 	56.9583 	-62.8864 	56.0833 	-66.4091 	55.8646 	-65.5234 	55.5833 	-63.8068 	56.2143 	-62.6250 	59.2386 	-61.6696 	65.3625 	-60.1944 	64.4688 	-59.8750 	63.8462 	-59.6328 	63.1250 	-59.8047 	61.0104 	-61.1250 	57.9196 	-62.8250 
-176.40 	56.9139 	-62.8955 	56.0500 	-66.3818 	55.8229 	-65.5297 	55.5767 	-63.7886 	56.2000 	-62.6250 	59.2023 	-61.6625 	65.3325 	-60.2056 	64.4271 	-59.8750 	63.8692 	-59.6391 	63.1250 	-59.7859 	61.0021 	-61.1250 	57.9125 	-62.8117 
-176.30 	56.8694 	-62.9046 	56.0167 	-66.3700 	55.7813 	-65.5359 	55.5700 	-63.7705 	56.1857 	-62.6135 	59.1659 	-61.6554 	65.3025 	-60.2167 	64.3854 	-59.8750 	63.8625 	-59.6453 	63.1250 	-59.7672 	60.9938 	-61.1250 	57.9054 	-62.7983 
-176.20 	56.8250 	-62.9136 	55.9833 	-66.3633 	55.7396 	-65.5422 	55.5633 	-63.7523 	56.1714 	-62.5981 	59.1296 	-61.6482 	65.2725 	-60.2278 	64.3438 	-59.8750 	63.8458 	-59.6516 	63.1250 	-59.7484 	60.9854 	-61.1250 	57.8982 	-62.7850 
-176.10 	56.7806 	-62.9227 	55.9500 	-66.3567 	55.6979 	-65.5484 	55.5567 	-63.7341 	56.1571 	-62.5827 	59.0932 	-61.6411 	65.2425 	-60.2389 	64.3021 	-59.8750 	63.8292 	-59.6578 	63.1250 	-59.7297 	60.9771 	-61.1250 	57.8911 	-62.7717 
-176.00 	56.7361 	-62.9318 	55.9167 	-66.3500 	55.6563 	-65.5547 	55.5500 	-63.7159 	56.1429 	-62.5673 	59.0568 	-61.6339 	65.2125 	-60.2500 	64.2604 	-59.8750 	63.8125 	-59.6641 	63.1250 	-59.7109 	60.9688 	-61.1250 	57.8839 	-62.7583 
-175.90 	56.6917 	-62.9409 	55.8833 	-66.3433 	55.6146 	-65.5609 	55.5433 	-63.6977 	56.1286 	-62.5519 	59.0205 	-61.6268 	65.1825 	-60.2611 	64.2188 	-59.8750 	63.7958 	-59.6703 	63.1250 	-59.6922 	60.9604 	-61.1250 	57.8768 	-62.7450 
-175.80 	56.6472 	-62.9500 	55.8500 	-66.3367 	55.5729 	-65.5672 	55.5367 	-63.6796 	56.1196 	-62.5365 	58.9841 	-61.6100 	65.1525 	-60.2722 	64.1771 	-59.8750 	63.7792 	-59.6766 	63.1250 	-59.6734 	60.9521 	-61.1250 	57.8625 	-62.7317 
-175.70 	56.6028 	-62.9591 	55.8167 	-66.3300 	55.5313 	-65.5734 	55.5300 	-63.6614 	56.1125 	-62.5212 	58.9477 	-61.5900 	65.1225 	-60.2833 	64.1354 	-59.8750 	63.7625 	-59.6828 	63.1250 	-59.6547 	60.9438 	-61.1250 	57.8458 	-62.7183 
-175.60 	56.5583 	-62.9682 	55.7833 	-66.3233 	55.4896 	-65.5797 	55.5233 	-63.6432 	56.1054 	-62.5058 	58.9114 	-61.5700 	65.0925 	-60.2944 	64.0938 	-59.8750 	63.7458 	-59.6891 	63.1250 	-59.6359 	60.9354 	-61.1250 	57.8292 	-62.7050 
-175.50 	56.5139 	-62.9773 	55.7500 	-66.3167 	55.4479 	-65.5859 	55.5167 	-63.6250 	56.0982 	-62.4904 	58.8750 	-61.5500 	65.0625 	-60.3056 	64.0521 	-59.8750 	63.7292 	-59.6953 	63.1250 	-59.6172 	60.9271 	-61.1250 	57.8125 	-62.6917 
-175.40 	56.4694 	-62.9864 	55.7167 	-66.3100 	55.4063 	-65.5922 	55.5100 	-63.6068 	56.0911 	-62.4750 	58.8386 	-61.5300 	65.0325 	-60.3167 	64.0104 	-59.8750 	63.7125 	-59.7016 	63.1250 	-59.5984 	60.9188 	-61.1250 	57.7958 	-62.6783 
-175.30 	56.4250 	-62.9955 	55.6833 	-66.3033 	55.3646 	-65.5984 	55.5033 	-63.5886 	56.0839 	-62.4596 	58.8023 	-61.5100 	65.0025 	-60.3278 	63.9688 	-59.8750 	63.6958 	-59.7078 	63.1250 	-59.5797 	60.9104 	-61.1250 	57.7792 	-62.6650 
-175.20 	56.3806 	-63.0046 	55.6500 	-66.2967 	55.3229 	-65.6047 	55.4967 	-63.5705 	56.0768 	-62.4442 	58.7659 	-61.4900 	64.9725 	-60.3389 	63.9271 	-59.8750 	63.6792 	-59.7141 	63.1250 	-59.5609 	60.9021 	-61.1250 	57.7625 	-62.6517 
-175.10 	56.3361 	-63.0136 	55.6250 	-66.2900 	55.2813 	-65.6109 	55.4900 	-63.5523 	56.0696 	-62.4289 	58.7296 	-61.4700 	64.9425 	-60.3500 	63.8854 	-59.8750 	63.6625 	-59.7203 	63.1250 	-59.5422 	60.8938 	-61.1250 	57.7458 	-62.6383 
-175.00 	56.2917 	-63.0227 	55.6250 	-66.2833 	55.2396 	-65.6172 	55.4833 	-63.5341 	56.0625 	-62.4135 	58.6932 	-61.4500 	64.9125 	-60.3611 	63.8438 	-59.8750 	63.6458 	-59.7266 	63.1250 	-59.5234 	60.8854 	-61.1250 	57.7292 	-62.6250 
-174.90 	56.2472 	-63.0318 	55.6250 	-66.2767 	55.1979 	-65.6234 	55.4767 	-63.5159 	56.0554 	-62.3981 	58.6568 	-61.4300 	64.8825 	-60.3722 	63.8021 	-59.8750 	63.6292 	-59.7328 	63.1250 	-59.5047 	60.8771 	-61.1250 	57.7125 	-62.6117 
-174.80 	56.2028 	-63.0409 	55.5833 	-66.2700 	55.1563 	-65.6208 	55.4700 	-63.4977 	56.0482 	-62.3827 	58.6205 	-61.4100 	64.8833 	-60.3750 	63.7604 	-59.8750 	63.6125 	-59.7391 	63.1250 	-59.4859 	60.8500 	-61.1250 	57.6958 	-62.5983 
-174.70 	56.1583 	-63.0500 	55.5278 	-66.2633 	55.1146 	-65.6153 	55.4633 	-63.4796 	56.0411 	-62.3673 	58.5841 	-61.3900 	64.8944 	-60.3750 	63.7188 	-59.8750 	63.5958 	-59.7453 	63.1250 	-59.4672 	60.8167 	-61.1250 	57.6792 	-62.5850 
-174.60 	56.1159 	-63.0591 	55.4722 	-66.2567 	55.0729 	-65.6097 	55.4567 	-63.4614 	56.0339 	-62.3519 	58.5477 	-61.3700 	64.9056 	-60.3750 	63.6771 	-59.8750 	63.5792 	-59.7516 	63.1125 	-59.4484 	60.7833 	-61.1250 	57.6625 	-62.5717 
-174.50 	56.0796 	-63.0682 	55.4167 	-66.2500 	55.0313 	-65.6042 	55.4500 	-63.4432 	56.0268 	-62.3365 	58.5114 	-61.3500 	64.9167 	-60.3750 	63.6354 	-59.8750 	63.5625 	-59.7578 	63.0625 	-59.4297 	60.7500 	-61.1250 	57.6458 	-62.5583 
-174.40 	56.0432 	-63.0773 	55.3611 	-66.2433 	54.9896 	-65.5986 	55.4433 	-63.4250 	56.0196 	-62.3212 	58.4750 	-61.3300 	64.9278 	-60.3750 	63.5938 	-59.8750 	63.5458 	-59.7641 	63.0125 	-59.4109 	60.7167 	-61.1250 	57.6292 	-62.5450 
-174.30 	56.0068 	-63.0864 	55.3056 	-66.2367 	54.9479 	-65.5931 	55.4367 	-63.4068 	56.0125 	-62.3058 	58.4386 	-61.3100 	64.9389 	-60.3750 	63.5521 	-59.8750 	63.5292 	-59.7703 	62.9625 	-59.3922 	60.6833 	-61.1135 	57.6125 	-62.5317 
-174.20 	55.9705 	-63.0955 	55.2500 	-66.2300 	54.9063 	-65.5875 	55.4300 	-63.3886 	56.0054 	-62.2904 	58.4023 	-61.2900 	64.9500 	-60.3750 	63.5104 	-59.8750 	63.5125 	-59.7766 	62.9125 	-59.3734 	60.6500 	-61.0981 	57.5958 	-62.5183 
